date,category,line,model,item,quantity
2020-08-06,Home & Garden,Furniture,Shelves,SKU023,29
2020-08-07,Home & Garden,Furniture,Shelves,SKU023,28
2020-08-08,Home & Garden,Furniture,Shelves,SKU023,26
2020-08-09,Home & Garden,Furniture,Shelves,SKU023,28
2020-08-10,Home & Garden,Furniture,Shelves,SKU023,28
2020-08-11,Home & Garden,Furniture,Shelves,SKU023,26
2020-08-12,Home & Garden,Furniture,Shelves,SKU023,25
2020-08-13,Home & Garden,Furniture,Shelves,SKU023,27
2020-08-14,Home & Garden,Furniture,Shelves,SKU023,24
2020-08-15,Home & Garden,Furniture,Shelves,SKU023,25
2020-08-16,Home & Garden,Furniture,Shelves,SKU023,24
2020-08-17,Home & Garden,Furniture,Shelves,SKU023,24
2020-08-18,Home & Garden,Furniture,Shelves,SKU023,26
2020-08-19,Home & Garden,Furniture,Shelves,SKU023,29
2020-08-20,Home & Garden,Furniture,Shelves,SKU023,28
2020-08-21,Home & Garden,Furniture,Shelves,SKU023,29
2020-08-22,Home & Garden,Furniture,Shelves,SKU023,25
2020-08-23,Home & Garden,Furniture,Shelves,SKU023,22
2020-08-24,Home & Garden,Furniture,Shelves,SKU023,25
2020-08-25,Home & Garden,Furniture,Shelves,SKU023,29
2020-08-26,Home & Garden,Furniture,Shelves,SKU023,26
2020-08-27,Home & Garden,Furniture,Shelves,SKU023,26
2020-08-28,Home & Garden,Furniture,Shelves,SKU023,26
2020-08-29,Home & Garden,Furniture,Shelves,SKU023,28
2020-08-30,Home & Garden,Furniture,Shelves,SKU023,28
2020-08-31,Home & Garden,Furniture,Shelves,SKU023,23
2020-09-01,Home & Garden,Furniture,Shelves,SKU023,21
2020-09-02,Home & Garden,Furniture,Shelves,SKU023,27
2020-09-03,Home & Garden,Furniture,Shelves,SKU023,26
2020-09-04,Home & Garden,Furniture,Shelves,SKU023,27
2020-09-05,Home & Garden,Furniture,Shelves,SKU023,25
2020-09-06,Home & Garden,Furniture,Shelves,SKU023,27
2020-09-07,Home & Garden,Furniture,Shelves,SKU023,26
2020-09-08,Home & Garden,Furniture,Shelves,SKU023,24
2020-09-09,Home & Garden,Furniture,Shelves,SKU023,25
2020-09-10,Home & Garden,Furniture,Shelves,SKU023,25
2020-09-11,Home & Garden,Furniture,Shelves,SKU023,27
2020-09-12,Home & Garden,Furniture,Shelves,SKU023,25
2020-09-13,Home & Garden,Furniture,Shelves,SKU023,24
2020-09-14,Home & Garden,Furniture,Shelves,SKU023,29
2020-09-15,Home & Garden,Furniture,Shelves,SKU023,26
2020-09-16,Home & Garden,Furniture,Shelves,SKU023,28
2020-09-17,Home & Garden,Furniture,Shelves,SKU023,23
2020-09-18,Home & Garden,Furniture,Shelves,SKU023,25
2020-09-19,Home & Garden,Furniture,Shelves,SKU023,26
2020-09-20,Home & Garden,Furniture,Shelves,SKU023,27
2020-09-21,Home & Garden,Furniture,Shelves,SKU023,22
2020-09-22,Home & Garden,Furniture,Shelves,SKU023,22
2020-09-23,Home & Garden,Furniture,Shelves,SKU023,24
2020-09-24,Home & Garden,Furniture,Shelves,SKU023,27
2020-09-25,Home & Garden,Furniture,Shelves,SKU023,24
2020-09-26,Home & Garden,Furniture,Shelves,SKU023,25
2020-09-27,Home & Garden,Furniture,Shelves,SKU023,26
2020-09-28,Home & Garden,Furniture,Shelves,SKU023,24
2020-09-29,Home & Garden,Furniture,Shelves,SKU023,28
2020-09-30,Home & Garden,Furniture,Shelves,SKU023,24
2020-10-01,Home & Garden,Furniture,Shelves,SKU023,21
2020-10-02,Home & Garden,Furniture,Shelves,SKU023,24
2020-10-03,Home & Garden,Furniture,Shelves,SKU023,24
2020-10-04,Home & Garden,Furniture,Shelves,SKU023,26
2020-10-05,Home & Garden,Furniture,Shelves,SKU023,26
2020-10-06,Home & Garden,Furniture,Shelves,SKU023,27
2020-10-07,Home & Garden,Furniture,Shelves,SKU023,29
2020-10-08,Home & Garden,Furniture,Shelves,SKU023,26
2020-10-09,Home & Garden,Furniture,Shelves,SKU023,27
2020-10-10,Home & Garden,Furniture,Shelves,SKU023,25
2020-10-11,Home & Garden,Furniture,Shelves,SKU023,26
2020-10-12,Home & Garden,Furniture,Shelves,SKU023,25
2020-10-13,Home & Garden,Furniture,Shelves,SKU023,25
2020-10-14,Home & Garden,Furniture,Shelves,SKU023,26
2020-10-15,Home & Garden,Furniture,Shelves,SKU023,28
2020-10-16,Home & Garden,Furniture,Shelves,SKU023,26
2020-10-17,Home & Garden,Furniture,Shelves,SKU023,26
2020-10-18,Home & Garden,Furniture,Shelves,SKU023,26
2020-10-19,Home & Garden,Furniture,Shelves,SKU023,28
2020-10-20,Home & Garden,Furniture,Shelves,SKU023,23
2020-10-21,Home & Garden,Furniture,Shelves,SKU023,26
2020-10-22,Home & Garden,Furniture,Shelves,SKU023,23
2020-10-23,Home & Garden,Furniture,Shelves,SKU023,29
2020-10-24,Home & Garden,Furniture,Shelves,SKU023,27
2020-10-25,Home & Garden,Furniture,Shelves,SKU023,28
2020-10-26,Home & Garden,Furniture,Shelves,SKU023,23
2020-10-27,Home & Garden,Furniture,Shelves,SKU023,26
2020-10-28,Home & Garden,Furniture,Shelves,SKU023,28
2020-10-29,Home & Garden,Furniture,Shelves,SKU023,29
2020-10-30,Home & Garden,Furniture,Shelves,SKU023,27
2020-10-31,Home & Garden,Furniture,Shelves,SKU023,25
2020-11-01,Home & Garden,Furniture,Shelves,SKU023,26
2020-11-02,Home & Garden,Furniture,Shelves,SKU023,24
2020-11-03,Home & Garden,Furniture,Shelves,SKU023,29
2020-11-04,Home & Garden,Furniture,Shelves,SKU023,28
2020-11-05,Home & Garden,Furniture,Shelves,SKU023,26
2020-11-06,Home & Garden,Furniture,Shelves,SKU023,28
2020-11-07,Home & Garden,Furniture,Shelves,SKU023,26
2020-11-08,Home & Garden,Furniture,Shelves,SKU023,26
2020-11-09,Home & Garden,Furniture,Shelves,SKU023,25
2020-11-10,Home & Garden,Furniture,Shelves,SKU023,25
2020-11-11,Home & Garden,Furniture,Shelves,SKU023,28
2020-11-12,Home & Garden,Furniture,Shelves,SKU023,29
2020-11-13,Home & Garden,Furniture,Shelves,SKU023,26
2020-11-14,Home & Garden,Furniture,Shelves,SKU023,25
2020-11-15,Home & Garden,Furniture,Shelves,SKU023,29
2020-11-16,Home & Garden,Furniture,Shelves,SKU023,27
2020-11-17,Home & Garden,Furniture,Shelves,SKU023,23
2020-11-18,Home & Garden,Furniture,Shelves,SKU023,26
2020-11-19,Home & Garden,Furniture,Shelves,SKU023,28
2020-11-20,Home & Garden,Furniture,Shelves,SKU023,26
2020-11-21,Home & Garden,Furniture,Shelves,SKU023,28
2020-11-22,Home & Garden,Furniture,Shelves,SKU023,25
2020-11-23,Home & Garden,Furniture,Shelves,SKU023,27
2020-11-24,Home & Garden,Furniture,Shelves,SKU023,25
2020-11-25,Home & Garden,Furniture,Shelves,SKU023,25
2020-11-26,Home & Garden,Furniture,Shelves,SKU023,26
2020-11-27,Home & Garden,Furniture,Shelves,SKU023,30
2020-11-28,Home & Garden,Furniture,Shelves,SKU023,29
2020-11-29,Home & Garden,Furniture,Shelves,SKU023,32
2020-11-30,Home & Garden,Furniture,Shelves,SKU023,27
2020-12-01,Home & Garden,Furniture,Shelves,SKU023,30
2020-12-02,Home & Garden,Furniture,Shelves,SKU023,32
2020-12-03,Home & Garden,Furniture,Shelves,SKU023,31
2020-12-04,Home & Garden,Furniture,Shelves,SKU023,31
2020-12-05,Home & Garden,Furniture,Shelves,SKU023,29
2020-12-06,Home & Garden,Furniture,Shelves,SKU023,29
2020-12-07,Home & Garden,Furniture,Shelves,SKU023,27
2020-12-08,Home & Garden,Furniture,Shelves,SKU023,23
2020-12-09,Home & Garden,Furniture,Shelves,SKU023,29
2020-12-10,Home & Garden,Furniture,Shelves,SKU023,27
2020-12-11,Home & Garden,Furniture,Shelves,SKU023,28
2020-12-12,Home & Garden,Furniture,Shelves,SKU023,27
2020-12-13,Home & Garden,Furniture,Shelves,SKU023,30
2020-12-14,Home & Garden,Furniture,Shelves,SKU023,29
2020-12-15,Home & Garden,Furniture,Shelves,SKU023,32
2020-12-16,Home & Garden,Furniture,Shelves,SKU023,28
2020-12-17,Home & Garden,Furniture,Shelves,SKU023,30
2020-12-18,Home & Garden,Furniture,Shelves,SKU023,29
2020-12-19,Home & Garden,Furniture,Shelves,SKU023,29
2020-12-20,Home & Garden,Furniture,Shelves,SKU023,30
2020-12-21,Home & Garden,Furniture,Shelves,SKU023,33
2020-12-22,Home & Garden,Furniture,Shelves,SKU023,32
2020-12-23,Home & Garden,Furniture,Shelves,SKU023,29
2020-12-24,Home & Garden,Furniture,Shelves,SKU023,29
2020-12-25,Home & Garden,Furniture,Shelves,SKU023,29
2020-12-26,Home & Garden,Furniture,Shelves,SKU023,30
2020-12-27,Home & Garden,Furniture,Shelves,SKU023,27
2020-12-28,Home & Garden,Furniture,Shelves,SKU023,30
2020-12-29,Home & Garden,Furniture,Shelves,SKU023,31
2020-12-30,Home & Garden,Furniture,Shelves,SKU023,29
2020-12-31,Home & Garden,Furniture,Shelves,SKU023,31
2021-01-01,Home & Garden,Furniture,Shelves,SKU023,31
2021-01-02,Home & Garden,Furniture,Shelves,SKU023,27
2021-01-03,Home & Garden,Furniture,Shelves,SKU023,31
2021-01-04,Home & Garden,Furniture,Shelves,SKU023,30
2021-01-05,Home & Garden,Furniture,Shelves,SKU023,35
2021-01-06,Home & Garden,Furniture,Shelves,SKU023,32
2021-01-07,Home & Garden,Furniture,Shelves,SKU023,29
2021-01-08,Home & Garden,Furniture,Shelves,SKU023,28
2021-01-09,Home & Garden,Furniture,Shelves,SKU023,31
2021-01-10,Home & Garden,Furniture,Shelves,SKU023,34
2021-01-11,Home & Garden,Furniture,Shelves,SKU023,30
2021-01-12,Home & Garden,Furniture,Shelves,SKU023,32
2021-01-13,Home & Garden,Furniture,Shelves,SKU023,33
2021-01-14,Home & Garden,Furniture,Shelves,SKU023,33
2021-01-15,Home & Garden,Furniture,Shelves,SKU023,32
2021-01-16,Home & Garden,Furniture,Shelves,SKU023,31
2021-01-17,Home & Garden,Furniture,Shelves,SKU023,32
2021-01-18,Home & Garden,Furniture,Shelves,SKU023,30
2021-01-19,Home & Garden,Furniture,Shelves,SKU023,30
2021-01-20,Home & Garden,Furniture,Shelves,SKU023,34
2021-01-21,Home & Garden,Furniture,Shelves,SKU023,33
2021-01-22,Home & Garden,Furniture,Shelves,SKU023,33
2021-01-23,Home & Garden,Furniture,Shelves,SKU023,31
2021-01-24,Home & Garden,Furniture,Shelves,SKU023,35
2021-01-25,Home & Garden,Furniture,Shelves,SKU023,32
2021-01-26,Home & Garden,Furniture,Shelves,SKU023,33
2021-01-27,Home & Garden,Furniture,Shelves,SKU023,35
2021-01-28,Home & Garden,Furniture,Shelves,SKU023,31
2021-01-29,Home & Garden,Furniture,Shelves,SKU023,32
2021-01-30,Home & Garden,Furniture,Shelves,SKU023,35
2021-01-31,Home & Garden,Furniture,Shelves,SKU023,35
2021-02-01,Home & Garden,Furniture,Shelves,SKU023,34
2021-02-02,Home & Garden,Furniture,Shelves,SKU023,29
2021-02-03,Home & Garden,Furniture,Shelves,SKU023,36
2021-02-04,Home & Garden,Furniture,Shelves,SKU023,32
2021-02-05,Home & Garden,Furniture,Shelves,SKU023,32
2021-02-06,Home & Garden,Furniture,Shelves,SKU023,33
2021-02-07,Home & Garden,Furniture,Shelves,SKU023,31
2021-02-08,Home & Garden,Furniture,Shelves,SKU023,36
2021-02-09,Home & Garden,Furniture,Shelves,SKU023,34
2021-02-10,Home & Garden,Furniture,Shelves,SKU023,35
2021-02-11,Home & Garden,Furniture,Shelves,SKU023,32
2021-02-12,Home & Garden,Furniture,Shelves,SKU023,36
2021-02-13,Home & Garden,Furniture,Shelves,SKU023,37
2021-02-14,Home & Garden,Furniture,Shelves,SKU023,32
2021-02-15,Home & Garden,Furniture,Shelves,SKU023,32
2021-02-16,Home & Garden,Furniture,Shelves,SKU023,33
2021-02-17,Home & Garden,Furniture,Shelves,SKU023,36
2021-02-18,Home & Garden,Furniture,Shelves,SKU023,35
2021-02-19,Home & Garden,Furniture,Shelves,SKU023,34
2021-02-20,Home & Garden,Furniture,Shelves,SKU023,35
2021-02-21,Home & Garden,Furniture,Shelves,SKU023,38
2021-02-22,Home & Garden,Furniture,Shelves,SKU023,31
2021-02-23,Home & Garden,Furniture,Shelves,SKU023,34
2021-02-24,Home & Garden,Furniture,Shelves,SKU023,29
2021-02-25,Home & Garden,Furniture,Shelves,SKU023,36
2021-02-26,Home & Garden,Furniture,Shelves,SKU023,37
2021-02-27,Home & Garden,Furniture,Shelves,SKU023,34
2021-02-28,Home & Garden,Furniture,Shelves,SKU023,36
2021-03-01,Home & Garden,Furniture,Shelves,SKU023,32
2021-03-02,Home & Garden,Furniture,Shelves,SKU023,36
2021-03-03,Home & Garden,Furniture,Shelves,SKU023,40
2021-03-04,Home & Garden,Furniture,Shelves,SKU023,34
2021-03-05,Home & Garden,Furniture,Shelves,SKU023,36
2021-03-06,Home & Garden,Furniture,Shelves,SKU023,34
2021-03-07,Home & Garden,Furniture,Shelves,SKU023,36
2021-03-08,Home & Garden,Furniture,Shelves,SKU023,37
2021-03-09,Home & Garden,Furniture,Shelves,SKU023,36
2021-03-10,Home & Garden,Furniture,Shelves,SKU023,35
2021-03-11,Home & Garden,Furniture,Shelves,SKU023,35
2021-03-12,Home & Garden,Furniture,Shelves,SKU023,33
2021-03-13,Home & Garden,Furniture,Shelves,SKU023,37
2021-03-14,Home & Garden,Furniture,Shelves,SKU023,37
2021-03-15,Home & Garden,Furniture,Shelves,SKU023,33
2021-03-16,Home & Garden,Furniture,Shelves,SKU023,36
2021-03-17,Home & Garden,Furniture,Shelves,SKU023,34
2021-03-18,Home & Garden,Furniture,Shelves,SKU023,35
2021-03-19,Home & Garden,Furniture,Shelves,SKU023,37
2021-03-20,Home & Garden,Furniture,Shelves,SKU023,38
2021-03-21,Home & Garden,Furniture,Shelves,SKU023,37
2021-03-22,Home & Garden,Furniture,Shelves,SKU023,35
2021-03-23,Home & Garden,Furniture,Shelves,SKU023,37
2021-03-24,Home & Garden,Furniture,Shelves,SKU023,34
2021-03-25,Home & Garden,Furniture,Shelves,SKU023,37
2021-03-26,Home & Garden,Furniture,Shelves,SKU023,36
2021-03-27,Home & Garden,Furniture,Shelves,SKU023,35
2021-03-28,Home & Garden,Furniture,Shelves,SKU023,34
2021-03-29,Home & Garden,Furniture,Shelves,SKU023,37
2021-03-30,Home & Garden,Furniture,Shelves,SKU023,35
2021-03-31,Home & Garden,Furniture,Shelves,SKU023,35
2021-04-01,Home & Garden,Furniture,Shelves,SKU023,35
2021-04-02,Home & Garden,Furniture,Shelves,SKU023,33
2021-04-03,Home & Garden,Furniture,Shelves,SKU023,36
2021-04-04,Home & Garden,Furniture,Shelves,SKU023,36
2021-04-05,Home & Garden,Furniture,Shelves,SKU023,33
2021-04-06,Home & Garden,Furniture,Shelves,SKU023,34
2021-04-07,Home & Garden,Furniture,Shelves,SKU023,32
2021-04-08,Home & Garden,Furniture,Shelves,SKU023,38
2021-04-09,Home & Garden,Furniture,Shelves,SKU023,37
2021-04-10,Home & Garden,Furniture,Shelves,SKU023,38
2021-04-11,Home & Garden,Furniture,Shelves,SKU023,39
2021-04-12,Home & Garden,Furniture,Shelves,SKU023,36
2021-04-13,Home & Garden,Furniture,Shelves,SKU023,35
2021-04-14,Home & Garden,Furniture,Shelves,SKU023,36
2021-04-15,Home & Garden,Furniture,Shelves,SKU023,34
2021-04-16,Home & Garden,Furniture,Shelves,SKU023,34
2021-04-17,Home & Garden,Furniture,Shelves,SKU023,35
2021-04-18,Home & Garden,Furniture,Shelves,SKU023,35
2021-04-19,Home & Garden,Furniture,Shelves,SKU023,32
2021-04-20,Home & Garden,Furniture,Shelves,SKU023,33
2021-04-21,Home & Garden,Furniture,Shelves,SKU023,33
2021-04-22,Home & Garden,Furniture,Shelves,SKU023,33
2021-04-23,Home & Garden,Furniture,Shelves,SKU023,37
2021-04-24,Home & Garden,Furniture,Shelves,SKU023,35
2021-04-25,Home & Garden,Furniture,Shelves,SKU023,35
2021-04-26,Home & Garden,Furniture,Shelves,SKU023,36
2021-04-27,Home & Garden,Furniture,Shelves,SKU023,37
2021-04-28,Home & Garden,Furniture,Shelves,SKU023,36
2021-04-29,Home & Garden,Furniture,Shelves,SKU023,38
2021-04-30,Home & Garden,Furniture,Shelves,SKU023,35
2021-05-01,Home & Garden,Furniture,Shelves,SKU023,35
2021-05-02,Home & Garden,Furniture,Shelves,SKU023,34
2021-05-03,Home & Garden,Furniture,Shelves,SKU023,31
2021-05-04,Home & Garden,Furniture,Shelves,SKU023,35
2021-05-05,Home & Garden,Furniture,Shelves,SKU023,37
2021-05-06,Home & Garden,Furniture,Shelves,SKU023,33
2021-05-07,Home & Garden,Furniture,Shelves,SKU023,34
2021-05-08,Home & Garden,Furniture,Shelves,SKU023,37
2021-05-09,Home & Garden,Furniture,Shelves,SKU023,35
2021-05-10,Home & Garden,Furniture,Shelves,SKU023,33
2021-05-11,Home & Garden,Furniture,Shelves,SKU023,33
2021-05-12,Home & Garden,Furniture,Shelves,SKU023,36
2021-05-13,Home & Garden,Furniture,Shelves,SKU023,34
2021-05-14,Home & Garden,Furniture,Shelves,SKU023,34
2021-05-15,Home & Garden,Furniture,Shelves,SKU023,32
2021-05-16,Home & Garden,Furniture,Shelves,SKU023,35
2021-05-17,Home & Garden,Furniture,Shelves,SKU023,36
2021-05-18,Home & Garden,Furniture,Shelves,SKU023,33
2021-05-19,Home & Garden,Furniture,Shelves,SKU023,35
2021-05-20,Home & Garden,Furniture,Shelves,SKU023,33
2021-05-21,Home & Garden,Furniture,Shelves,SKU023,35
2021-05-22,Home & Garden,Furniture,Shelves,SKU023,35
2021-05-23,Home & Garden,Furniture,Shelves,SKU023,33
2021-05-24,Home & Garden,Furniture,Shelves,SKU023,30
2021-05-25,Home & Garden,Furniture,Shelves,SKU023,32
2021-05-26,Home & Garden,Furniture,Shelves,SKU023,34
2021-05-27,Home & Garden,Furniture,Shelves,SKU023,35
2021-05-28,Home & Garden,Furniture,Shelves,SKU023,32
2021-05-29,Home & Garden,Furniture,Shelves,SKU023,36
2021-05-30,Home & Garden,Furniture,Shelves,SKU023,36
2021-05-31,Home & Garden,Furniture,Shelves,SKU023,35
2021-06-01,Home & Garden,Furniture,Shelves,SKU023,31
2021-06-02,Home & Garden,Furniture,Shelves,SKU023,35
2021-06-03,Home & Garden,Furniture,Shelves,SKU023,32
2021-06-04,Home & Garden,Furniture,Shelves,SKU023,32
2021-06-05,Home & Garden,Furniture,Shelves,SKU023,34
2021-06-06,Home & Garden,Furniture,Shelves,SKU023,34
2021-06-07,Home & Garden,Furniture,Shelves,SKU023,34
2021-06-08,Home & Garden,Furniture,Shelves,SKU023,34
2021-06-09,Home & Garden,Furniture,Shelves,SKU023,33
2021-06-10,Home & Garden,Furniture,Shelves,SKU023,30
2021-06-11,Home & Garden,Furniture,Shelves,SKU023,37
2021-06-12,Home & Garden,Furniture,Shelves,SKU023,32
2021-06-13,Home & Garden,Furniture,Shelves,SKU023,31
2021-06-14,Home & Garden,Furniture,Shelves,SKU023,30
2021-06-15,Home & Garden,Furniture,Shelves,SKU023,32
2021-06-16,Home & Garden,Furniture,Shelves,SKU023,32
2021-06-17,Home & Garden,Furniture,Shelves,SKU023,32
2021-06-18,Home & Garden,Furniture,Shelves,SKU023,35
2021-06-19,Home & Garden,Furniture,Shelves,SKU023,33
2021-06-20,Home & Garden,Furniture,Shelves,SKU023,30
2021-06-21,Home & Garden,Furniture,Shelves,SKU023,36
2021-06-22,Home & Garden,Furniture,Shelves,SKU023,29
2021-06-23,Home & Garden,Furniture,Shelves,SKU023,31
2021-06-24,Home & Garden,Furniture,Shelves,SKU023,30
2021-06-25,Home & Garden,Furniture,Shelves,SKU023,32
2021-06-26,Home & Garden,Furniture,Shelves,SKU023,33
2021-06-27,Home & Garden,Furniture,Shelves,SKU023,30
2021-06-28,Home & Garden,Furniture,Shelves,SKU023,33
2021-06-29,Home & Garden,Furniture,Shelves,SKU023,31
2021-06-30,Home & Garden,Furniture,Shelves,SKU023,34
2021-07-01,Home & Garden,Furniture,Shelves,SKU023,33
2021-07-02,Home & Garden,Furniture,Shelves,SKU023,30
2021-07-03,Home & Garden,Furniture,Shelves,SKU023,33
2021-07-04,Home & Garden,Furniture,Shelves,SKU023,29
2021-07-05,Home & Garden,Furniture,Shelves,SKU023,32
2021-07-06,Home & Garden,Furniture,Shelves,SKU023,31
2021-07-07,Home & Garden,Furniture,Shelves,SKU023,29
2021-07-08,Home & Garden,Furniture,Shelves,SKU023,26
2021-07-09,Home & Garden,Furniture,Shelves,SKU023,33
2021-07-10,Home & Garden,Furniture,Shelves,SKU023,31
2021-07-11,Home & Garden,Furniture,Shelves,SKU023,30
2021-07-12,Home & Garden,Furniture,Shelves,SKU023,30
2021-07-13,Home & Garden,Furniture,Shelves,SKU023,32
2021-07-14,Home & Garden,Furniture,Shelves,SKU023,34
2021-07-15,Home & Garden,Furniture,Shelves,SKU023,31
2021-07-16,Home & Garden,Furniture,Shelves,SKU023,30
2021-07-17,Home & Garden,Furniture,Shelves,SKU023,30
2021-07-18,Home & Garden,Furniture,Shelves,SKU023,30
2021-07-19,Home & Garden,Furniture,Shelves,SKU023,27
2021-07-20,Home & Garden,Furniture,Shelves,SKU023,30
2021-07-21,Home & Garden,Furniture,Shelves,SKU023,27
2021-07-22,Home & Garden,Furniture,Shelves,SKU023,30
2021-07-23,Home & Garden,Furniture,Shelves,SKU023,28
2021-07-24,Home & Garden,Furniture,Shelves,SKU023,31
2021-07-25,Home & Garden,Furniture,Shelves,SKU023,30
2021-07-26,Home & Garden,Furniture,Shelves,SKU023,28
2021-07-27,Home & Garden,Furniture,Shelves,SKU023,27
2021-07-28,Home & Garden,Furniture,Shelves,SKU023,32
2021-07-29,Home & Garden,Furniture,Shelves,SKU023,28
2021-07-30,Home & Garden,Furniture,Shelves,SKU023,32
2021-07-31,Home & Garden,Furniture,Shelves,SKU023,26
2021-08-01,Home & Garden,Furniture,Shelves,SKU023,28
2021-08-02,Home & Garden,Furniture,Shelves,SKU023,24
2021-08-03,Home & Garden,Furniture,Shelves,SKU023,30
2021-08-04,Home & Garden,Furniture,Shelves,SKU023,30
2021-08-05,Home & Garden,Furniture,Shelves,SKU023,27
2021-08-06,Home & Garden,Furniture,Shelves,SKU023,27
2021-08-07,Home & Garden,Furniture,Shelves,SKU023,27
2021-08-08,Home & Garden,Furniture,Shelves,SKU023,27
2021-08-09,Home & Garden,Furniture,Shelves,SKU023,27
2021-08-10,Home & Garden,Furniture,Shelves,SKU023,30
2021-08-11,Home & Garden,Furniture,Shelves,SKU023,27
2021-08-12,Home & Garden,Furniture,Shelves,SKU023,24
2021-08-13,Home & Garden,Furniture,Shelves,SKU023,27
2021-08-14,Home & Garden,Furniture,Shelves,SKU023,26
2021-08-15,Home & Garden,Furniture,Shelves,SKU023,25
2021-08-16,Home & Garden,Furniture,Shelves,SKU023,28
2021-08-17,Home & Garden,Furniture,Shelves,SKU023,23
2021-08-18,Home & Garden,Furniture,Shelves,SKU023,28
2021-08-19,Home & Garden,Furniture,Shelves,SKU023,27
2021-08-20,Home & Garden,Furniture,Shelves,SKU023,26
2021-08-21,Home & Garden,Furniture,Shelves,SKU023,25
2021-08-22,Home & Garden,Furniture,Shelves,SKU023,24
2021-08-23,Home & Garden,Furniture,Shelves,SKU023,29
2021-08-24,Home & Garden,Furniture,Shelves,SKU023,26
2021-08-25,Home & Garden,Furniture,Shelves,SKU023,23
2021-08-26,Home & Garden,Furniture,Shelves,SKU023,27
2021-08-27,Home & Garden,Furniture,Shelves,SKU023,26
2021-08-28,Home & Garden,Furniture,Shelves,SKU023,29
2021-08-29,Home & Garden,Furniture,Shelves,SKU023,26
2021-08-30,Home & Garden,Furniture,Shelves,SKU023,29
2021-08-31,Home & Garden,Furniture,Shelves,SKU023,26
2021-09-01,Home & Garden,Furniture,Shelves,SKU023,24
2021-09-02,Home & Garden,Furniture,Shelves,SKU023,27
2021-09-03,Home & Garden,Furniture,Shelves,SKU023,29
2021-09-04,Home & Garden,Furniture,Shelves,SKU023,28
2021-09-05,Home & Garden,Furniture,Shelves,SKU023,27
2021-09-06,Home & Garden,Furniture,Shelves,SKU023,28
2021-09-07,Home & Garden,Furniture,Shelves,SKU023,27
2021-09-08,Home & Garden,Furniture,Shelves,SKU023,26
